acceleration_x_mean,acceleration_x_std,acceleration_x_min,acceleration_x_median,acceleration_x_max,acceleration_x_sum,acceleration_y_mean,acceleration_y_std,acceleration_y_min,acceleration_y_median,acceleration_y_max,acceleration_y_sum,acceleration_z_mean,acceleration_z_std,acceleration_z_min,acceleration_z_median,acceleration_z_max,acceleration_z_sum
-0.0243,0.0969438497275613,-0.186,0.014,0.126,-0.486,-0.9003,0.1363616881679014,-1.114,-0.904,-0.628,-18.006,0.3736,0.189850046089012,-0.062,0.43,0.656,7.472
-0.6898,0.2419734696201218,-1.082,-0.697,-0.17,-13.796,-0.4823,0.315476322407879,-0.866,-0.581,0.082,-9.646,-0.1751,0.2021123202578209,-0.66,-0.158,0.134,-3.5020000000000007
-0.8577,0.0543112327239955,-0.954,-0.866,-0.708,-17.154,-0.3426,0.0961646504699102,-0.544,-0.359,-0.088,-6.852,0.206,0.0903792011471666,0.024,0.213,0.448,4.12
-0.8620999999999999,0.0059824744044584,-0.872,-0.863,-0.848,-17.241999999999997,-0.3709,0.0117554242798803,-0.398,-0.371,-0.346,-7.418,0.2298,0.0112409963971171,0.214,0.23,0.254,4.596
-0.8628,0.0060464865831323,-0.872,-0.866,-0.848,-17.256,-0.3688,0.0061122827159744,-0.378,-0.37,-0.354,-7.376,0.2301999999999999,0.0085299472448544,0.216,0.231,0.244,4.603999999999999
-0.8230999999999999,0.1055736235998367,-1.026,-0.849,-0.576,-16.462,-0.4385,0.1547163533696422,-0.724,-0.393,-0.178,-8.77,0.088,0.177316665883385,-0.254,0.082,0.326,1.76
-0.0439,0.4150722708155774,-0.696,0.074,0.412,-0.878,-0.8853,0.1853453803039072,-1.21,-0.838,-0.594,-17.706,0.2439,0.1956092789210164,0.014,0.211,0.846,4.878
0.2894,0.1402128382139096,0.104,0.2309999999999999,0.542,5.788,-0.5562,0.0966620918457696,-0.872,-0.543,-0.408,-11.124,0.7885000000000001,0.1311104496216834,0.498,0.83,0.952,15.77
0.2902999999999999,0.0313386343033642,0.224,0.297,0.342,5.805999999999999,-0.6208,0.0251348363829964,-0.674,-0.611,-0.574,-12.416,0.7986,0.0372026880749227,0.75,0.783,0.914,15.972
0.3365263157894736,0.012762479634718,0.304,0.338,0.36,6.393999999999999,-0.6018947368421053,0.0163960673617409,-0.644,-0.6,-0.576,-11.436,0.7824210526315789,0.0155133755174236,0.754,0.78,0.82,14.866
0.2614999999999999,0.0631185392733387,0.158,0.257,0.35,5.23,-0.5479,0.055973118548103,-0.642,-0.543,-0.456,-10.958,0.8068,0.102008627086144,0.504,0.842,0.924,16.136
0.5493999999999999,0.0547141663557071,0.444,0.546,0.658,10.987999999999998,-0.6875000000000001,0.1222552657352639,-0.898,-0.654,-0.45,-13.750000000000002,0.5740999999999999,0.1149947390100956,0.436,0.567,0.926,11.482
0.5607,0.0158653710955653,0.518,0.567,0.584,11.214,-0.6253000000000001,0.0229632314799115,-0.672,-0.625,-0.57,-12.506000000000002,0.5822999999999998,0.0177457037054043,0.55,0.583,0.624,11.645999999999995
0.5782,0.0064776538962806,0.568,0.578,0.59,11.564,-0.6165999999999998,0.0075126559883971,-0.626,-0.618,-0.602,-12.331999999999995,0.5867,0.0089504189846062,0.574,0.586,0.606,11.734
0.5652,0.009195651146058,0.55,0.56,0.582,11.304,-0.6367,0.0096389833488807,-0.658,-0.636,-0.618,-12.734000000000002,0.575,0.0050793700396801,0.568,0.574,0.588,11.499999999999998
0.5620999999999998,0.012719669807035,0.526,0.562,0.59,11.241999999999996,-0.6472,0.0223731982514793,-0.73,-0.64,-0.632,-12.944,0.5681999999999998,0.0097959175170067,0.542,0.57,0.584,11.363999999999995
0.6681999999999999,0.2899971724000081,0.396,0.556,1.436,13.364,-0.7124,0.1269749581610484,-0.89,-0.676,-0.416,-14.248,0.2794,0.2871850274648732,-0.346,0.355,0.696,5.588
0.8266,0.08695309080188,0.654,0.85,0.928,16.532,-0.3524,0.0680870031650681,-0.528,-0.3419999999999999,-0.234,-7.048000000000001,0.1415,0.1155575614142147,-0.096,0.099,0.352,2.83
0.8921999999999999,0.0418373039284321,0.788,0.904,0.964,17.843999999999998,-0.3788,0.0555280109494298,-0.488,-0.371,-0.204,-7.576,0.2852,0.0503563302872637,0.194,0.29,0.388,5.704000000000001
0.8951,0.0123850716590579,0.864,0.896,0.91,17.902,-0.3628,0.0168095211115605,-0.398,-0.364,-0.336,-7.256,0.2482,0.0250431627395582,0.216,0.237,0.286,4.964
0.9004,0.0112,0.866,0.902,0.912,18.008,-0.3534,0.0069021735706949,-0.366,-0.354,-0.34,-7.068,0.2357,0.0109045861911399,0.216,0.236,0.254,4.714
0.9036,0.0087544274512957,0.878,0.904,0.92,18.072,-0.3499,0.009197282207261,-0.362,-0.35,-0.33,-6.997999999999999,0.2324999999999999,0.0098158035840169,0.22,0.23,0.252,4.65
0.9093,0.0070788417131618,0.888,0.91,0.924,18.186,-0.3425,0.0094207218407083,-0.36,-0.34,-0.328,-6.8500000000000005,0.2253,0.0065810333535091,0.214,0.225,0.238,4.506000000000001
0.9121,0.02609578510028,0.856,0.916,0.968,18.242,-0.3193,0.0255442752882128,-0.346,-0.328,-0.228,-6.386000000000001,0.2585,0.053802880963755,0.21,0.227,0.37,5.17
0.9360000000000002,0.0615499796913045,0.816,0.948,1.074,18.72,-0.3533,0.0752257269821967,-0.464,-0.333,-0.212,-7.066000000000001,0.1925999999999999,0.1063279831464887,0.048,0.184,0.408,3.852
0.9129,0.0432688109381341,0.834,0.912,0.994,18.258,-0.2788,0.0482095426238416,-0.36,-0.289,-0.168,-5.5760000000000005,0.1521999999999999,0.103722514431535,-0.068,0.188,0.272,3.044
0.9462,0.0547426707423012,0.866,0.935,1.072,18.924,-0.1267,0.1145535246074951,-0.41,-0.118,0.046,-2.5340000000000003,-0.1462,0.0782327297235626,-0.288,-0.164,0.056,-2.924
0.9074,0.0381476080508332,0.856,0.902,1.014,18.148,-0.2825,0.0488912057531822,-0.41,-0.271,-0.224,-5.65,-0.2232,0.0375946804747693,-0.264,-0.224,-0.104,-4.464
0.8857999999999999,0.0125841169733915,0.856,0.889,0.904,17.715999999999998,-0.2056,0.0133056379027839,-0.228,-0.207,-0.178,-4.112,-0.2912,0.0328048776861002,-0.336,-0.306,-0.234,-5.824000000000001
0.9608,0.1055810589073627,0.872,0.895,1.18,19.216,-0.1829,0.0195292088933474,-0.218,-0.179,-0.128,-3.658,-0.2587,0.0718895680888402,-0.33,-0.281,-0.058,-5.174
0.8785000000000001,0.0738779398738215,0.752,0.893,1.014,17.57,-0.3191,0.0632786693918258,-0.388,-0.3379999999999999,-0.174,-6.382,0.1681,0.097839613654184,-0.02,0.207,0.286,3.362
0.8829,0.0447905123882279,0.786,0.878,0.984,17.658,-0.3650999999999999,0.0495599636803741,-0.456,-0.382,-0.258,-7.301999999999999,0.2799,0.047935268852902,0.174,0.305,0.336,5.598000000000001
0.9116,0.0129707362936727,0.886,0.911,0.942,18.232,-0.3321999999999999,0.0207065207120848,-0.378,-0.336,-0.296,-6.643999999999999,0.2389,0.0182260802149008,0.22,0.233,0.286,4.7780000000000005
0.914,0.008508818954473,0.902,0.916,0.928,18.28,-0.3324999999999999,0.0159358087337919,-0.37,-0.333,-0.306,-6.65,0.2246999999999999,0.0191235456963398,0.204,0.22,0.286,4.493999999999999
0.8903000000000001,0.0970490082381061,0.736,0.882,1.058,17.806,-0.36,0.075857761633204,-0.54,-0.368,-0.25,-7.2,0.2088,0.0470336050074837,0.134,0.213,0.29,4.176000000000001
0.8839,0.0343829899805121,0.838,0.878,0.944,17.678,-0.4391999999999999,0.0649073185395915,-0.586,-0.447,-0.314,-8.783999999999999,0.1654,0.0547908751527113,0.03,0.159,0.27,3.3080000000000003
0.8741999999999999,0.0113824426201057,0.844,0.877,0.894,17.483999999999998,-0.438,0.0153492670834799,-0.462,-0.439,-0.414,-8.76,0.1531,0.0126249752475004,0.132,0.152,0.178,3.0620000000000003
0.8848999999999998,0.0129533779378199,0.854,0.882,0.908,17.697999999999997,-0.424,0.0215313724597388,-0.474,-0.421,-0.392,-8.48,0.144,0.0115758369027902,0.124,0.143,0.168,2.880000000000001
0.9072,0.0649812280585708,0.864,0.887,1.138,18.144,-0.4266,0.0145478520751346,-0.458,-0.422,-0.4,-8.532,0.12,0.0332024095511154,0.028,0.127,0.16,2.4000000000000004
0.9002000000000001,0.1300213828568209,0.7,0.881,1.154,18.004,-0.317,0.0418019138317852,-0.448,-0.321,-0.264,-6.340000000000001,0.1856,0.0321098115846231,0.118,0.189,0.23,3.7120000000000006
0.9131,0.0119912468075676,0.87,0.917,0.93,18.262,-0.3405999999999999,0.0178560913976155,-0.366,-0.338,-0.308,-6.811999999999999,0.2325,0.0101759520439121,0.216,0.2329999999999999,0.248,4.65
0.8903999999999999,0.0313598469384019,0.796,0.894,0.926,17.807999999999996,-0.3538,0.0235193537326177,-0.4,-0.354,-0.306,-7.0760000000000005,0.2992,0.0435632872956116,0.24,0.292,0.392,5.984000000000001
0.8648,0.0531654022838161,0.78,0.854,1.0,17.296,-0.3676,0.034971988791031,-0.418,-0.365,-0.288,-7.351999999999999,0.3382999999999999,0.0375780521049189,0.27,0.351,0.394,6.765999999999998
0.9106,0.0177887604964483,0.88,0.912,0.944,18.212,-0.3287,0.0312299535702504,-0.424,-0.325,-0.28,-6.574,0.2876999999999999,0.0459402873304031,0.232,0.27,0.398,5.754
0.9140000000000004,0.0438588645543862,0.864,0.898,1.022,18.280000000000005,-0.3245,0.0253604022050124,-0.4,-0.327,-0.266,-6.49,0.2397999999999999,0.0538884032051423,0.088,0.255,0.318,4.795999999999999
0.8884000000000001,0.1547250464533781,0.582,0.899,1.168,17.768,-0.3093,0.1459030842717178,-0.752,-0.289,-0.114,-6.186,0.2258,0.229047505989478,-0.16,0.179,0.646,4.516
0.493,0.1637186611232818,0.274,0.4669999999999999,0.886,9.86,-0.6967000000000001,0.1254882863059337,-0.91,-0.694,-0.452,-13.934,0.5498,0.1681165072204392,0.078,0.614,0.804,10.996
0.4178,0.0529637611957459,0.358,0.397,0.55,8.356,-0.7158,0.0768970740665729,-0.832,-0.735,-0.492,-14.316,0.609,0.0441701256507155,0.55,0.596,0.716,12.18
0.4103,0.0058403767001795,0.4,0.412,0.422,8.206,-0.7323000000000001,0.0075173133498611,-0.75,-0.731,-0.722,-14.646,0.5930000000000001,0.0060166435825965,0.582,0.591,0.604,11.86
0.4258,0.0991824581264247,0.312,0.403,0.69,8.516,-0.7519000000000001,0.1312516285613248,-1.22,-0.729,-0.458,-15.038000000000002,0.5224,0.1250881289331645,0.206,0.5640000000000001,0.668,10.448
0.6219999999999999,0.1977283490043853,0.27,0.699,0.888,9.951999999999998,-0.631375,0.0970095839337537,-0.826,-0.623,-0.41,-10.102,0.386,0.1770960191534524,0.16,0.3349999999999999,0.664,6.176
0.0815,0.1538270132323968,-0.242,0.11,0.4,1.63,-0.593,0.1968954037046065,-1.17,-0.548,-0.36,-11.86,0.8421000000000001,0.147842449925588,0.542,0.872,1.102,16.842000000000002
0.0874,0.0086278618440491,0.076,0.088,0.112,1.7480000000000002,-0.5801000000000001,0.0096015623728641,-0.594,-0.58,-0.56,-11.602,0.8668000000000001,0.0120731106182292,0.846,0.864,0.894,17.336000000000002
0.0875,0.0088289297199603,0.07,0.088,0.102,1.7500000000000002,-0.5846,0.0082486362509205,-0.596,-0.585,-0.56,-11.692,0.8615,0.0104283268073071,0.834,0.864,0.88,17.23
0.0953333333333333,0.0144760338337389,0.054,0.098,0.114,1.144,-0.5776666666666667,0.0076521601888326,-0.59,-0.577,-0.562,-6.932,0.8628333333333335,0.0151538407306164,0.828,0.868,0.88,10.354
-0.0562,0.1136589635708508,-0.334,-0.046,0.088,-1.124,-0.557,0.1925248035968352,-0.85,-0.585,-0.02,-11.14,0.8695,0.1535680630860466,0.616,0.876,1.168,17.39
-0.6171,0.2836994712719782,-0.974,-0.753,-0.154,-12.342,-0.5724,0.3950056202131813,-1.458,-0.664,-0.004,-11.448,0.1762,0.2655265711750897,-0.21,0.055,0.678,3.524
-0.8902999999999999,0.0370149969606914,-0.958,-0.898,-0.8,-17.805999999999997,-0.2988,0.049040391515566,-0.404,-0.289,-0.212,-5.976,0.1769,0.1087905786362036,0.044,0.16,0.462,3.5380000000000007
-0.908,0.0048304589153964,-0.914,-0.91,-0.898,-10.896,-0.2714999999999999,0.025233905761891,-0.296,-0.283,-0.218,-3.258,0.1673333333333333,0.0115854314646551,0.14,0.168,0.184,2.008
-0.9057,0.006819824044651,-0.922,-0.905,-0.894,-18.114,-0.2707,0.011336225121265,-0.304,-0.271,-0.25,-5.414000000000001,0.1727,0.0090172057756269,0.158,0.172,0.2,3.454
-0.8797,0.0809154496990531,-1.036,-0.886,-0.682,-17.594,-0.2995,0.1931733677296122,-0.722,-0.272,0.092,-5.99,0.0856,0.1815748881315916,-0.354,0.157,0.326,1.7120000000000002
-0.0812,0.4255332654446652,-0.814,0.104,0.36,-1.624,-0.8369,0.192124412816279,-1.268,-0.782,-0.538,-16.738,0.3852,0.120927085468889,0.132,0.391,0.59,7.704
0.2448421052631579,0.0824297232785503,0.07,0.276,0.364,4.652,-0.6154736842105264,0.1304015532766113,-0.792,-0.64,-0.362,-11.694,0.7556842105263158,0.1134497582431507,0.542,0.774,0.966,14.358
0.2209,0.0245721386940575,0.166,0.229,0.252,4.418,-0.6895999999999999,0.0460634345224061,-0.784,-0.692,-0.59,-13.791999999999998,0.7377,0.0330107558229132,0.67,0.732,0.824,14.754
0.2325,0.0052105661880452,0.222,0.232,0.24,4.65,-0.7022999999999999,0.0069072425757316,-0.714,-0.704,-0.69,-14.046,0.7247999999999999,0.0059126981996377,0.71,0.726,0.736,14.496
0.2344,0.0074458041875945,0.22,0.237,0.246,4.688,-0.6960000000000001,0.0075630681604755,-0.708,-0.698,-0.68,-13.920000000000002,0.7215,0.0080962954491545,0.704,0.722,0.734,14.43
0.1808999999999999,0.0833390064735595,0.062,0.179,0.328,3.618,-0.6908000000000001,0.1014877332489005,-0.856,-0.702,-0.482,-13.816,0.7437,0.0727358921028676,0.616,0.724,0.968,14.874
0.6054999999999999,0.1887293035010726,0.326,0.612,0.912,12.11,-0.7002999999999999,0.1755041594948677,-1.05,-0.714,-0.36,-14.005999999999998,0.3981,0.1708021955362401,0.07,0.375,0.752,7.962000000000001
0.5047,0.056018836117863,0.448,0.494,0.668,10.094,-0.5892000000000001,0.0533269162806176,-0.698,-0.587,-0.45,-11.784,0.6709,0.0560052676093954,0.486,0.682,0.744,13.418
0.4713,0.011336225121265,0.44,0.472,0.496,9.426,-0.6295999999999999,0.0181394597493971,-0.65,-0.638,-0.574,-12.592,0.6688000000000001,0.0165698521417663,0.646,0.668,0.71,13.376
0.4506,0.0452287519173368,0.344,0.471,0.51,9.012,-0.6644,0.112886846000763,-0.936,-0.656,-0.474,-13.288,0.6354,0.0559181544759839,0.422,0.644,0.696,12.708
0.8562,0.2019107723723526,0.476,0.877,1.198,17.124,-0.5275,0.1533047618308055,-0.906,-0.49,-0.338,-10.55,0.1396,0.1478520882503862,0.008,0.068,0.454,2.7920000000000003
0.8915,0.0858344336499053,0.706,0.901,1.04,17.83,-0.3441,0.1208775827025011,-0.544,-0.35,-0.006,-6.882000000000001,0.1969,0.0925039999135172,0.04,0.224,0.34,3.938
0.9119,0.0305645219167583,0.854,0.911,0.96,18.238,-0.3733,0.0853493409464888,-0.59,-0.358,-0.25,-7.466,0.1866,0.0432855634132212,0.12,0.192,0.252,3.732
0.9024,0.0163902409988383,0.862,0.898,0.928,18.048,-0.3545999999999999,0.021772459668122,-0.392,-0.357,-0.318,-7.092,0.2319999999999999,0.0097775252492642,0.204,0.23,0.248,4.64
0.9055,0.0060950799830683,0.892,0.908,0.914,18.11,-0.3454,0.0120016665509419,-0.362,-0.346,-0.324,-6.908000000000001,0.2223,0.0099050492174446,0.2,0.224,0.238,4.446000000000001
0.9093,0.0070221079456243,0.888,0.91,0.92,18.186,-0.3436,0.0062481997407253,-0.354,-0.344,-0.332,-6.872000000000001,0.2179999999999999,0.0072938330115241,0.204,0.22,0.236,4.359999999999999
0.9125000000000002,0.0082674058809278,0.894,0.912,0.928,18.250000000000004,-0.3424,0.0059866518188382,-0.352,-0.3419999999999999,-0.33,-6.848000000000001,0.215,0.0085440037453175,0.198,0.216,0.23,4.300000000000001
0.9043,0.0600542254966292,0.782,0.91,1.02,18.086,-0.2481999999999999,0.0831454147863849,-0.346,-0.282,-0.058,-4.964,0.0776,0.1289613895706773,-0.19,0.124,0.22,1.5520000000000005
0.9625,0.0496865172858794,0.896,0.945,1.056,19.250000000000004,0.0515,0.0478576012771221,-0.034,0.058,0.158,1.03,-0.2297,0.0439785174829711,-0.298,-0.236,-0.148,-4.594
0.9102,0.0097754795278799,0.896,0.91,0.926,18.204,0.0894,0.0209866624311728,0.054,0.088,0.142,1.7880000000000005,-0.2774999999999999,0.0213529857397039,-0.306,-0.283,-0.228,-5.55
0.9041,0.0145392572024846,0.864,0.909,0.926,18.082,0.0857,0.0158022150346082,0.054,0.0839999999999999,0.132,1.714,-0.2848,0.0216370053380776,-0.314,-0.289,-0.232,-5.696000000000001
0.9183,0.0234202903483282,0.888,0.912,0.974,18.366,0.0814,0.0337822438567955,0.012,0.079,0.136,1.628,-0.2627,0.0349472459572996,-0.328,-0.269,-0.17,-5.254
0.9051,0.1387075700890185,0.728,0.843,1.196,18.102,-0.2826000000000001,0.165481237607168,-0.552,-0.242,0.024,-5.652000000000001,-0.0513999999999999,0.1330009022525787,-0.292,-0.07,0.124,-1.0279999999999996
0.8163,0.0163984755389029,0.78,0.816,0.854,16.326,-0.5485,0.033774990747593,-0.626,-0.544,-0.5,-10.97,0.1413,0.0162883393874268,0.12,0.141,0.168,2.8260000000000005
0.8627,0.0139466841937429,0.838,0.864,0.882,17.254,-0.4566,0.0231179583873663,-0.498,-0.444,-0.432,-9.132,0.184,0.0164073154415949,0.142,0.183,0.216,3.68
0.8711,0.0071126647608333,0.86,0.87,0.888,17.422,-0.441,0.0120083304418224,-0.458,-0.441,-0.418,-8.82,0.1875,0.0103706316104661,0.174,0.188,0.212,3.75
0.8692,0.0424895281216442,0.718,0.876,0.926,17.384,-0.417,0.0332655978452214,-0.456,-0.425,-0.338,-8.34,0.1697,0.0322321268302294,0.12,0.177,0.252,3.394
0.8780000000000001,0.1682890370760971,0.508,0.846,1.158,17.560000000000002,-0.4168999999999999,0.1169794426384396,-0.67,-0.417,-0.202,-8.338,0.1551,0.1008057042036808,-0.018,0.137,0.368,3.1020000000000003
0.8613,0.0225412954374853,0.838,0.857,0.944,17.226,-0.4871999999999999,0.0251427922077083,-0.528,-0.485,-0.43,-9.744,0.0586,0.0160262285020525,0.024,0.062,0.086,1.1720000000000002
0.8791,0.0149060390446288,0.832,0.879,0.898,17.582,-0.4457000000000001,0.0220206721060007,-0.48,-0.445,-0.41,-8.914000000000001,0.0458999999999999,0.0150529066960504,0.006,0.048,0.072,0.918
0.8892000000000001,0.0133476589707708,0.856,0.893,0.91,17.784000000000002,-0.4277,0.0131190700889964,-0.452,-0.428,-0.4,-8.554,0.0423,0.0150103297765238,0.006,0.05,0.056,0.8460000000000001
0.9107,0.1898602380700077,0.646,0.9,1.27,18.214,-0.3626,0.0776172661203678,-0.498,-0.366,-0.16,-7.252000000000001,0.0759,0.0722536504268123,-0.05,0.059,0.194,1.5179999999999998
0.9089,0.0163275840221387,0.876,0.91,0.934,18.178,-0.3453,0.0212628784504826,-0.384,-0.348,-0.308,-6.906,0.1902,0.0358435489314325,0.114,0.197,0.232,3.804
0.9159,0.0100493780902103,0.88,0.92,0.926,18.318,-0.3385999999999999,0.0105848948979193,-0.356,-0.335,-0.324,-6.771999999999999,0.2112,0.0120066648158429,0.192,0.21,0.23,4.224000000000001
0.9143,0.0077530639104808,0.896,0.913,0.934,18.286,-0.3321,0.0053469617541179,-0.346,-0.331,-0.324,-6.642000000000001,0.2128,0.0132875881934984,0.192,0.215,0.236,4.256000000000001
0.923,0.0245153013442625,0.888,0.916,0.978,18.46,-0.3282,0.0167320052593823,-0.362,-0.329,-0.296,-6.564,0.1861,0.0218034400955445,0.134,0.189,0.22,3.722
0.8882,0.1302641930846693,0.696,0.881,1.218,17.764,-0.2903,0.080120596602871,-0.394,-0.317,-0.126,-5.806000000000001,0.2347,0.1509069580900761,0.05,0.223,0.54,4.694
0.8097999999999999,0.2656312481618079,0.338,0.817,1.278,16.195999999999998,-0.4871999999999999,0.2320761943845167,-0.808,-0.554,-0.13,-9.744,0.3397,0.1664262899904939,0.128,0.268,0.752,6.7940000000000005
0.433,0.0438976081352959,0.344,0.439,0.54,8.66,-0.6662000000000001,0.0626989633088139,-0.884,-0.666,-0.57,-13.324000000000002,0.6446,0.0695588959084314,0.376,0.666,0.704,12.892
0.40925,0.0127842676755455,0.386,0.409,0.432,6.548,-0.707625,0.0150202987653375,-0.724,-0.712,-0.68,-11.322,0.6295000000000001,0.0199060292373944,0.6,0.626,0.684,10.072
0.416,0.0088034084308294,0.398,0.418,0.43,6.656000000000001,-0.708625,0.0065084080234724,-0.72,-0.708,-0.694,-11.338,0.6167499999999999,0.0089407773711238,0.594,0.618,0.63,9.868
0.4208999999999999,0.0801410631324541,0.206,0.414,0.562,8.418,-0.7144,0.0511804650232879,-0.85,-0.698,-0.644,-14.288,0.6295,0.0400043747607683,0.508,0.635,0.678,12.589999999999998
0.0313,0.1585462393120694,-0.324,0.092,0.204,0.6260000000000001,-0.5534,0.1219099667787666,-0.8,-0.501,-0.416,-11.068,0.8376999999999999,0.1506124496846127,0.6,0.864,1.12,16.753999999999998
0.0585,0.0099171568506301,0.038,0.062,0.07,1.1700000000000002,-0.5416000000000001,0.0131544669219242,-0.59,-0.542,-0.52,-10.832000000000004,0.8954000000000001,0.0187307234243635,0.848,0.898,0.952,17.908
0.0655,0.0071798328671355,0.054,0.064,0.078,1.3100000000000005,-0.5379,0.0055668662638867,-0.546,-0.538,-0.528,-10.758,0.9002000000000001,0.0065696270822627,0.892,0.899,0.918,18.004
0.0698,0.0068673138853557,0.054,0.07,0.08,1.3960000000000004,-0.5323,0.005339475629685,-0.548,-0.532,-0.522,-10.646,0.9004,0.0070880180586677,0.888,0.902,0.912,18.008
-0.0301,0.0886058124504256,-0.168,-0.054,0.16,-0.602,-0.6452000000000001,0.1247580057551418,-0.842,-0.641,-0.41,-12.904000000000002,0.7493999999999998,0.1748383253179919,0.492,0.763,1.006,14.987999999999998
-0.1417,0.1099532173244603,-0.328,-0.14,0.038,-2.834,-0.9359000000000002,0.0752448669345624,-1.102,-0.931,-0.788,-18.718000000000004,0.1101999999999999,0.2678215077248278,-0.186,0.043,0.508,2.204
-0.27,0.0766759414679728,-0.354,-0.301,-0.126,-5.4,-0.8897999999999998,0.1069745764188856,-1.136,-0.858,-0.744,-17.795999999999996,-0.2153,0.0880506104464926,-0.404,-0.206,-0.032,-4.306
-0.1195,0.0128666234887013,-0.142,-0.1169999999999999,-0.1,-2.39,-0.9316,0.0147051011557214,-0.97,-0.929,-0.904,-18.632,-0.1618,0.0110254251618701,-0.18,-0.16,-0.142,-3.236
-0.0983,0.0080068720484343,-0.128,-0.097,-0.09,-1.9660000000000004,-0.9386,0.0099015150355892,-0.962,-0.937,-0.922,-18.772,-0.1541,0.0154463587942272,-0.194,-0.153,-0.128,-3.0820000000000003
-0.0991,0.0062441973062996,-0.116,-0.097,-0.088,-1.9820000000000004,-0.9453,0.0145777227302483,-0.988,-0.944,-0.922,-18.906,-0.143,0.0100099950049937,-0.162,-0.143,-0.126,-2.8600000000000003
-0.31,0.1267205794776756,-0.52,-0.302,-0.1,-5.890000000000001,-0.8549473684210526,0.0876172740023399,-1.038,-0.848,-0.666,-16.244,-0.0777894736842105,0.113712277237156,-0.34,-0.068,0.156,-1.478
0.3498,0.1479390415002071,-0.034,0.361,0.584,6.996,-0.8446999999999999,0.230608130819362,-1.204,-0.839,-0.512,-16.894,0.2367999999999999,0.3624364220108128,-0.248,0.144,0.844,4.736
0.0616,0.1434455994445281,-0.146,0.036,0.342,1.232,-0.626,0.1398284663435882,-0.944,-0.631,-0.248,-12.52,0.7847000000000001,0.1458043552161594,0.656,0.759,1.36,15.694
0.0909,0.0107233390322231,0.066,0.096,0.102,1.8180000000000005,-0.6818,0.0156575860208398,-0.704,-0.684,-0.642,-13.636,0.7780000000000002,0.0167809415707224,0.75,0.778,0.816,15.560000000000004
0.1019,0.0057087651904768,0.092,0.102,0.112,2.0380000000000003,-0.6857,0.0048692915295759,-0.696,-0.686,-0.676,-13.714,0.7714000000000001,0.0097385830591518,0.742,0.774,0.784,15.428
0.0775,0.0333099084357792,0.016,0.093,0.146,1.55,-0.6847000000000001,0.0215617717268317,-0.74,-0.688,-0.648,-13.694,0.7837999999999999,0.0308797668384979,0.728,0.773,0.854,15.675999999999998
0.2507,0.1164392974901515,0.092,0.22,0.452,5.014,-0.6319,0.0554634113628074,-0.778,-0.619,-0.546,-12.638,0.7666,0.0659093316610022,0.638,0.787,0.846,15.332
0.4291999999999999,0.0502131456891519,0.342,0.415,0.526,8.584,-0.7072999999999999,0.0277580618919981,-0.77,-0.713,-0.638,-14.146,0.6183,0.0360625844886358,0.532,0.632,0.672,12.366
0.4944,0.0087315519811772,0.48,0.495,0.51,9.888,-0.6502000000000001,0.0189092569922776,-0.69,-0.653,-0.606,-13.004,0.6244,0.0111642285895623,0.614,0.624,0.662,12.488
0.4935,0.0080218451742725,0.478,0.496,0.504,9.87,-0.6483000000000001,0.0091929320676267,-0.664,-0.648,-0.632,-12.966,0.6261,0.0059824744044584,0.614,0.625,0.634,12.522
0.4498,0.0601960131570189,0.352,0.4669999999999999,0.576,8.996,-0.7144,0.0697096836888534,-0.884,-0.693,-0.616,-14.288,0.5527999999999998,0.1261164541207847,0.142,0.595,0.68,11.055999999999996
0.8937000000000002,0.310489468420428,0.536,0.8180000000000001,1.442,17.874000000000002,-0.4434999999999999,0.1546129037305748,-0.832,-0.428,-0.168,-8.87,0.1534,0.1542077819048053,-0.194,0.147,0.464,3.068
0.8933000000000002,0.0546379904462087,0.802,0.893,1.046,17.866000000000003,-0.365,0.0664243931097605,-0.542,-0.367,-0.228,-7.300000000000001,0.1905,0.1304635964551031,-0.028,0.266,0.334,3.810000000000001
0.9096,0.0226944927240068,0.864,0.912,0.942,18.192,-0.3412,0.0139484766193301,-0.37,-0.344,-0.316,-6.824000000000001,0.227,0.0222216111027081,0.192,0.223,0.272,4.54
0.9112000000000002,0.0085883642214335,0.888,0.912,0.924,18.224000000000004,-0.3386,0.0146027394690174,-0.368,-0.337,-0.314,-6.772,0.2189,0.0097051532702992,0.198,0.216,0.238,4.378
0.9141,0.0068549252366455,0.896,0.914,0.924,18.282000000000004,-0.3372,0.0065543878432695,-0.346,-0.338,-0.322,-6.744000000000001,0.2144,0.0070313583324987,0.2,0.216,0.232,4.288000000000001
0.914,0.0101390334845092,0.882,0.914,0.926,18.28,-0.3361,0.0064953829756219,-0.346,-0.337,-0.32,-6.722,0.2107,0.0072463784057969,0.198,0.215,0.222,4.214000000000001
0.9164,0.0070028565600046,0.902,0.918,0.93,18.328,-0.3351,0.0056736231810017,-0.346,-0.336,-0.328,-6.702000000000001,0.2077,0.0091711504185679,0.19,0.207,0.23,4.154
0.9114,0.016359706598836,0.866,0.914,0.928,18.228,-0.3142,0.0298857825729894,-0.34,-0.322,-0.212,-6.284000000000001,0.1803,0.0390961634946448,0.06,0.192,0.216,3.606
0.9671,0.1262243637337895,0.688,0.981,1.142,19.342,-0.1136,0.10190701644146,-0.306,-0.0839999999999999,0.04,-2.2720000000000007,-0.0945999999999999,0.0845957445738259,-0.228,-0.1149999999999999,0.072,-1.892
